Hand_ID,Seed,Trials,Recommended Bid,Best Score,Second Best Score,Score Gap
111,38,10000,3,24.238,21.0529,3.1850999999999985
111,29,10000,3,24.2655,21.0827,3.1828000000000003
111,84,10000,3,24.5988,21.1437,3.4551000000000016
112,61,1000,1,8.714,0.544,8.17
112,12,1000,1,8.785,1.999,6.786
112,38,1000,1,8.457,1.484,6.973000000000001
112,29,1000,1,8.786,1.883,6.903
112,84,1000,1,8.866,0.829,8.036999999999999
112,61,10000,1,8.7631,1.6988,7.064299999999999
112,12,10000,1,8.646,1.522,7.1240000000000006
112,38,10000,1,8.6037,1.5196,7.084099999999999
112,29,10000,1,8.7752,1.6169,7.1583
112,84,10000,1,8.7446,1.9989,6.7457
113,61,1000,3,29.242,21.894,7.3480000000000025
113,12,1000,3,29.695,21.875,7.82
113,38,1000,3,29.234,21.886,7.3480000000000025
113,29,1000,3,29.884,21.887,7.997
113,84,1000,3,29.544,21.901,7.643000000000001
113,61,10000,3,29.3729,21.8793,7.493600000000001
113,12,10000,3,29.3264,21.8741,7.452300000000001
113,38,10000,3,29.2878,21.8669,7.4209
113,29,10000,3,29.4785,21.8846,7.593900000000001
113,84,10000,3,29.3873,21.8602,7.527100000000001
114,61,1000,3,29.384,23.474,5.91
114,12,1000,3,29.167,22.015,7.152000000000001
114,38,1000,3,28.512,22.652,5.859999999999999
114,29,1000,3,28.601,21.9,6.7010000000000005
114,84,1000,3,29.478,23.606,5.872
114,61,10000,3,29.2463,23.4702,5.776100000000003
114,12,10000,3,29.1122,23.0829,6.029300000000003
114,38,10000,3,29.108,23.936,5.172000000000001
114,29,10000,3,29.0307,23.0993,5.9314
114,84,10000,3,29.212,23.1913,6.0207000000000015
115,61,1000,4,36.54,31.765,4.774999999999999
115,12,1000,4,35.645,31.799,3.8460000000000036
115,38,1000,4,37.129,31.842,5.286999999999999
115,29,1000,4,36.953,31.704,5.249000000000002
115,84,1000,4,38.023,31.826,6.197000000000003
115,61,10000,4,36.9038,31.7319,5.171899999999997
115,12,10000,4,37.0219,31.7713,5.250600000000002
115,38,10000,4,36.7709,31.7693,5.001599999999996
115,29,10000,4,36.7309,31.7609,4.969999999999999
115,84,10000,4,36.8994,31.7351,5.164300000000001
116,61,1000,2,20.663,19.603,1.0599999999999987
116,12,1000,2,20.615,19.439,1.1759999999999984
116,38,1000,2,20.577,19.932,0.6450000000000031
116,29,1000,2,20.646,20.551,0.09500000000000242
116,84,1000,2,20.457,19.736,0.7210000000000001
116,61,10000,2,20.6081,19.7208,0.8872999999999998
116,12,10000,2,20.6236,19.9055,0.7180999999999997
116,38,10000,2,20.498,19.7309,0.7671000000000028
116,29,10000,2,20.4368,19.7807,0.6561000000000021
116,84,10000,2,20.5497,19.7384,0.8113000000000028
117,61,1000,4,37.37,32.083,5.286999999999999
117,12,1000,4,36.512,32.015,4.497
117,38,1000,4,36.123,32.1,4.022999999999996
117,29,1000,4,36.681,32.105,4.5760000000000005
117,84,1000,4,36.813,32.079,4.734000000000002
117,61,10000,4,36.6204,32.076,4.544399999999996
117,12,10000,4,36.4176,32.0568,4.360799999999998
117,38,10000,4,36.401,32.0778,4.3232
117,29,10000,4,36.361,32.0653,4.2956999999999965
117,84,10000,4,36.8833,32.094,4.789299999999997
118,61,1000,3,24.251,21.248,3.003
118,12,1000,3,25.629,21.269,4.360000000000003
118,38,1000,3,25.059,21.329,3.7300000000000004
118,29,1000,3,25.012,21.261,3.7510000000000012
118,84,1000,3,25.257,21.35,3.907
118,61,10000,3,25.3725,21.2957,4.076799999999999
118,12,10000,3,25.2695,21.305,3.964500000000001
118,38,10000,3,25.1994,21.3097,3.8897000000000013
118,29,10000,3,24.9139,21.2895,3.6244000000000014
118,84,10000,3,25.0523,21.3021,3.7501999999999995
119,61,1000,3,24.074,21.343,2.7310000000000016
119,12,1000,3,23.147,21.381,1.7659999999999982
119,38,1000,3,24.831,21.333,3.498000000000001
119,29,1000,3,25.103,21.329,3.774000000000001
119,84,1000,3,25.381,21.472,3.908999999999999
119,61,10000,3,24.201,21.3206,2.8804000000000016
119,12,10000,3,23.8158,21.345,2.4708000000000006
119,38,10000,3,24.0381,21.3471,2.690999999999999
119,29,10000,3,24.324,21.3414,2.9826000000000015
119,84,10000,3,24.2351,21.3711,2.8640000000000008
120,61,1000,4,39.15,31.809,7.3409999999999975
120,12,1000,4,37.569,31.808,5.761000000000003
120,38,1000,4,39.171,31.83,7.341000000000001
120,29,1000,4,39.161,31.82,7.341000000000001
120,84,1000,4,38.185,31.732,6.453000000000003
120,61,10000,4,38.7202,31.7938,6.9263999999999974
120,12,10000,4,38.6364,31.7811,6.855300000000003
120,38,10000,4,38.6832,31.7865,6.896699999999999
120,29,10000,4,38.7746,31.8049,6.9697
120,84,10000,4,38.714,31.8015,6.912499999999998
121,61,1000,3,30.557,24.297,6.259999999999998
121,12,1000,3,30.373,24.609,5.763999999999999
121,38,1000,3,30.724,23.731,6.9929999999999986
121,29,1000,3,30.773,26.071,4.701999999999998
121,84,1000,3,30.115,24.275,5.84
121,61,10000,3,30.4059,24.0469,6.358999999999998
121,12,10000,3,30.3596,24.0524,6.307200000000002
121,38,10000,3,30.3433,23.7577,6.5855999999999995
121,29,10000,3,30.4797,23.9577,6.522000000000002
121,84,10000,3,30.3397,24.2619,6.0778
122,61,1000,3,21.895,21.311,0.5839999999999996
122,12,1000,2,20.99,19.907,1.0829999999999984
122,38,1000,2,21.044,20.667,0.3769999999999989
122,29,1000,2,21.302,20.843,0.45899999999999963
122,84,1000,2,21.077,19.756,1.3210000000000015
122,61,10000,2,21.2271,20.4132,0.8139000000000003
122,12,10000,2,21.2019,20.2289,0.972999999999999
122,38,10000,2,21.2055,20.2639,0.9416000000000011
122,29,10000,2,21.2097,20.2209,0.9888000000000012
122,84,10000,2,21.2089,20.2517,0.9572000000000003
123,61,1000,3,31.109,29.602,1.5070000000000014
123,12,1000,3,31.065,27.267,3.798000000000002
123,38,1000,3,31.082,27.679,3.4030000000000022
123,29,1000,3,31.013,27.67,3.343
123,84,1000,3,31.018,27.833,3.1850000000000023
123,61,10000,3,31.0588,28.3118,2.747
123,12,10000,3,31.0431,27.6385,3.4045999999999985
123,38,10000,3,31.0367,27.7724,3.2642999999999986
123,29,10000,3,31.0387,27.6085,3.4301999999999992
123,84,10000,3,31.046,27.515,3.530999999999999
124,61,1000,2,20.312,11.546,8.766000000000002
124,12,1000,2,20.408,11.564,8.844000000000001
124,38,1000,2,20.166,11.517,8.649000000000001
124,29,1000,2,20.134,11.524,8.610000000000001
124,84,1000,2,20.173,11.524,8.649
124,61,10000,2,20.2779,11.5392,8.7387
124,12,10000,2,20.3059,11.5477,8.7582
124,38,10000,2,20.2655,11.5424,8.723099999999999
124,29,10000,2,20.2857,11.5392,8.7465
124,84,10000,2,20.2879,11.5414,8.746500000000001
125,61,1000,2,16.502,11.577,4.924999999999999
125,12,1000,2,16.679,11.577,5.1019999999999985
125,38,1000,2,15.977,11.519,4.458
125,29,1000,2,16.199,11.466,4.733000000000002
125,84,1000,2,15.587,11.499,4.087999999999999
125,61,10000,2,16.4705,11.5326,4.937900000000001
125,12,10000,2,16.3623,11.5299,4.832400000000002
125,38,10000,2,16.6233,11.5471,5.0762
125,29,10000,2,16.3212,11.5276,4.793600000000001
125,84,10000,2,16.3978,11.5101,4.887700000000001
126,61,1000,3,30.724,22.196,8.527999999999999
126,12,1000,3,30.663,22.076,8.587
126,38,1000,3,30.749,22.103,8.645999999999997
126,29,1000,3,30.74,22.035,8.704999999999998
126,84,1000,3,30.696,22.109,8.587
126,61,10000,3,30.7449,22.1225,8.622400000000003
126,12,10000,3,30.7629,22.0815,8.6814
126,38,10000,3,30.6633,22.1058,8.557500000000001
126,29,10000,3,30.6096,22.0875,8.522100000000002
126,84,10000,3,30.7271,22.1106,8.616499999999998
127,61,1000,3,24.615,21.574,3.040999999999997
127,12,1000,3,24.77,21.552,3.218
127,38,1000,3,25.694,21.591,4.102999999999998
127,29,1000,3,25.294,21.604,3.6900000000000013
127,84,1000,3,24.308,21.562,2.7459999999999987
127,61,10000,3,24.8791,21.6139,3.2652
127,12,10000,3,24.8709,21.5939,3.2769999999999975
127,38,10000,3,24.9844,21.6071,3.3773000000000017
127,29,10000,3,25.1115,21.6103,3.5012000000000008
127,84,10000,3,25.058,21.6158,3.4421999999999997
128,61,1000,2,12.639,10.651,1.9879999999999995
128,12,1000,2,12.743,10.718,2.0250000000000004
128,38,1000,2,13.115,10.739,2.3759999999999994
128,29,1000,2,12.512,10.601,1.9109999999999996
128,84,1000,2,13.6,10.756,2.8439999999999994
128,61,10000,2,12.9481,10.738,2.2101000000000006
128,12,10000,2,13.0045,10.6978,2.3066999999999993
128,38,10000,2,12.8607,10.7142,2.1464999999999996
128,29,10000,2,12.9032,10.7299,2.1732999999999993
128,84,10000,2,13.166,10.7272,2.4388000000000005
129,61,1000,1,10.682,1.313,9.369
129,12,1000,1,10.663,1.177,9.486
129,38,1000,1,10.654,0.7,9.954
129,29,1000,1,10.693,2.221,8.472
129,84,1000,1,10.696,1.951,8.745
129,61,10000,1,10.6736,1.3319,9.3417
129,12,10000,1,10.6576,0.8323,9.8253
129,38,10000,1,10.6847,1.6316,9.053099999999999
129,29,10000,1,10.6876,1.8022,8.8854
129,84,10000,1,10.6931,1.6361,9.056999999999999
130,61,1000,2,20.06,11.606,8.453999999999999
130,12,1000,2,19.713,11.571,8.142000000000001
130,38,1000,2,19.832,11.573,8.259
130,29,1000,2,19.744,11.563,8.181
130,84,1000,2,20.065,11.572,8.493000000000002
130,61,10000,2,19.8774,11.5735,8.303900000000002
130,12,10000,2,19.8954,11.5701,8.325299999999999
130,38,10000,2,19.8918,11.5938,8.298
130,29,10000,2,19.8907,11.581,8.3097
130,84,10000,2,19.8355,11.5725,8.263
131,61,1000,3,30.255,22.081,8.174
131,12,1000,3,30.191,22.076,8.114999999999998
131,38,1000,3,29.846,22.026,7.82
131,29,1000,3,30.354,22.062,8.291999999999998
131,84,1000,3,30.193,22.019,8.174000000000003
131,61,10000,3,30.0958,22.087,8.0088
131,12,10000,3,29.9343,22.0532,7.8811
131,38,10000,3,30.0382,22.053,7.985199999999999
131,29,10000,3,30.142,22.0683,8.073699999999999
131,84,10000,3,30.075,22.0721,8.0029
132,61,1000,4,37.292,32.005,5.286999999999999
132,12,1000,4,37.24,31.953,5.287000000000003
132,38,1000,4,37.853,32.013,5.840000000000003
132,29,1000,4,37.371,32.005,5.366
132,84,1000,4,37.277,31.99,5.287000000000003
132,61,10000,4,37.8176,31.9893,5.828299999999999
132,12,10000,4,37.5105,31.9625,5.548000000000002
132,38,10000,4,37.6191,31.9883,5.630800000000004
132,29,10000,4,37.4892,31.9848,5.504399999999997
132,84,10000,4,37.7646,31.9976,5.767000000000003
133,61,1000,1,10.162,3.735,6.427000000000001
133,12,1000,1,10.149,4.054,6.094999999999999
133,38,1000,1,10.158,3.418,6.739999999999999
133,29,1000,1,10.196,3.904,6.292
133,84,1000,1,10.326,3.212,7.114000000000001
133,61,10000,1,10.1845,3.0872,7.0973
133,12,10000,1,10.2225,3.7272,6.4953
133,38,10000,1,10.2215,3.8805,6.341000000000001
133,29,10000,1,10.2381,3.6351,6.603
133,84,10000,1,10.1929,3.2636,6.9293
134,61,1000,3,26.497,21.223,5.274000000000001
134,12,1000,3,26.125,21.445,4.68
134,38,1000,3,26.485,21.43,5.055
134,29,1000,3,26.193,21.494,4.699000000000002
134,84,1000,3,26.026,21.544,4.481999999999999
134,61,10000,3,26.6677,21.3742,5.293500000000002
134,12,10000,3,26.5005,21.4383,5.062199999999997
134,38,10000,3,26.7525,21.5103,5.2422
134,29,10000,3,26.3104,21.4968,4.813600000000001
134,84,10000,3,26.6573,21.4695,5.187799999999999
135,61,1000,0,69.2,-6.905,76.105
135,12,1000,0,67.2,-6.697,73.897
135,38,1000,0,72.0,-7.179,79.179
135,29,1000,0,72.8,-7.264,80.064
135,84,1000,0,68.6,-6.841,75.44099999999999
135,61,10000,0,70.32,-7.012,77.332
135,12,10000,0,68.92,-6.869,75.789
135,38,10000,0,69.4,-6.9187,76.3187
135,29,10000,0,70.9,-7.0716,77.97160000000001
135,84,10000,0,69.68,-6.9471,76.62710000000001
136,61,1000,1,10.62,3.421,7.199
136,12,1000,1,10.617,3.554,7.063000000000001
136,38,1000,1,10.645,4.577,6.068
136,29,1000,1,10.641,3.598,7.043
136,84,1000,1,10.553,1.599,8.954
136,61,10000,1,10.5915,3.5414,7.0501000000000005
136,12,10000,1,10.6226,3.1931,7.429500000000001
136,38,10000,1,10.637,3.5234,7.1136
136,29,10000,1,10.6155,2.837,7.778500000000001
136,84,10000,1,10.6186,3.269,7.349600000000001
137,61,1000,6,55.229,51.522,3.7070000000000007
137,12,1000,6,54.296,51.541,2.7550000000000026
137,38,1000,6,53.802,51.423,2.378999999999998
137,29,1000,6,52.688,51.18,1.5080000000000027
137,84,1000,6,53.186,51.402,1.783999999999999
137,61,10000,6,54.0598,51.449,2.6108000000000047
137,12,10000,6,54.0259,51.3989,2.6270000000000024
137,38,10000,6,53.4697,51.3201,2.1496000000000066
137,29,10000,6,53.7993,51.3084,2.4909000000000034
137,84,10000,6,54.1966,51.363,2.833599999999997
138,61,1000,5,50.508,46.228,4.280000000000001
138,12,1000,5,50.957,46.653,4.304000000000002
138,38,1000,5,50.687,45.374,5.312999999999995
138,29,1000,5,51.006,45.155,5.850999999999999
138,84,1000,5,50.354,44.984,5.369999999999997
138,61,10000,5,50.8927,46.405,4.487699999999997
138,12,10000,5,50.7279,46.2555,4.4724
138,38,10000,5,50.9201,46.5057,4.4144000000000005
138,29,10000,5,50.8703,46.5178,4.352499999999999
138,84,10000,5,50.8393,45.9118,4.927500000000002
139,61,1000,3,24.797,21.164,3.632999999999999
139,12,1000,3,25.218,21.292,3.9259999999999984
139,38,1000,3,24.929,21.199,3.729999999999997
139,29,1000,3,24.99,21.22,3.7699999999999996
139,84,1000,3,23.328,21.151,2.1769999999999996
139,61,10000,3,24.477,21.2188,3.2581999999999987
139,12,10000,3,24.4854,21.1956,3.2897999999999996
139,38,10000,3,24.7662,21.2467,3.5195000000000007
139,29,10000,3,24.7417,21.2439,3.4978000000000016
139,84,10000,3,24.3444,21.2299,3.1144999999999996
140,61,1000,1,9.976,-8.217,18.193
140,12,1000,1,10.135,-7.808,17.942999999999998
140,38,1000,1,9.9,-8.369,18.269
140,29,1000,1,10.066,-7.778,17.844
140,84,1000,1,10.041,-8.056,18.097
140,61,10000,1,10.0521,-7.4381,17.4902
140,12,10000,1,10.0411,-7.9211,17.9622
140,38,10000,1,10.0308,-7.7633,17.7941
140,29,10000,1,10.0866,-7.582,17.6686
140,84,10000,1,10.1006,-7.4474,17.548000000000002
141,61,1000,2,19.078,13.065,6.013
141,12,1000,2,19.047,12.248,6.799000000000001
141,38,1000,2,18.917,11.886,7.031000000000002
141,29,1000,2,19.495,11.957,7.538
141,84,1000,2,19.451,12.724,6.727
141,61,10000,2,19.0954,11.9359,7.159500000000001
141,12,10000,2,19.245,12.0492,7.1958
141,38,10000,2,19.0733,11.951,7.122299999999999
141,29,10000,2,19.3368,12.0591,7.277699999999999
141,84,10000,2,18.9783,11.9162,7.062100000000001
142,61,1000,1,10.798,7.008,3.79
142,12,1000,1,10.79,6.2,4.589999999999999
142,38,1000,1,10.815,6.283,4.531999999999999
142,29,1000,1,10.867,6.393,4.474000000000001
142,84,1000,1,10.732,5.987,4.744999999999999
142,61,10000,1,10.7631,6.0801,4.683
142,12,10000,1,10.7751,6.1368,4.6383
142,38,10000,1,10.7909,6.0916,4.699300000000001
142,29,10000,1,10.7505,5.7499,5.0006
142,84,10000,1,10.7985,6.1069,4.6916
143,61,1000,3,29.526,21.98,7.545999999999999
143,12,1000,3,29.572,22.455,7.117000000000001
143,38,1000,3,29.549,21.984,7.564999999999998
143,29,1000,3,29.368,21.9,7.468
143,84,1000,3,29.078,21.825,7.253
143,61,10000,3,29.3859,21.9817,7.4041999999999994
143,12,10000,3,29.4716,22.5337,6.937899999999999
143,38,10000,3,29.5217,22.4568,7.064899999999998
143,29,10000,3,29.6179,22.0955,7.5223999999999975
143,84,10000,3,29.5431,22.4779,7.065199999999997
144,61,1000,2,19.393,11.251,8.142000000000001
144,12,1000,2,19.726,11.233,8.492999999999999
144,38,1000,2,19.342,11.239,8.102999999999998
144,29,1000,2,19.242,11.217,8.025
144,84,1000,2,19.47,11.25,8.219999999999999
144,61,10000,2,19.4815,11.2342,8.247300000000001
144,12,10000,2,19.4485,11.2363,8.2122
144,38,10000,2,19.413,11.2398,8.1732
144,29,10000,2,19.5024,11.2395,8.262900000000002
144,84,10000,2,19.4869,11.2396,8.2473
145,61,1000,1,1.365,-12.6,13.965
145,12,1000,1,1.176,-10.8,11.976
145,38,1000,1,1.318,-12.0,13.318
145,29,1000,1,0.962,-8.4,9.362
145,84,1000,1,1.68,-15.8,17.48
145,61,10000,1,1.1813,-10.8,11.981300000000001
145,12,10000,1,1.0696,-9.66,10.7296
145,38,10000,1,1.2923,-11.84,13.1323
145,29,10000,1,1.2021,-10.94,12.1421
145,84,10000,1,1.3775,-12.72,14.0975
146,61,1000,4,36.283,31.941,4.342000000000002
146,12,1000,4,36.666,32.008,4.657999999999994
146,38,1000,4,37.337,32.208,5.129000000000005
146,29,1000,4,36.896,32.121,4.774999999999999
146,84,1000,4,36.908,32.013,4.895000000000003
146,61,10000,4,36.5976,31.9813,4.616299999999999
146,12,10000,4,36.4815,32.0156,4.465899999999998
146,38,10000,4,36.6574,31.9839,4.673500000000004
146,29,10000,4,36.8349,32.0293,4.805599999999998
146,84,10000,4,36.6536,31.9738,4.679799999999997
147,61,1000,3,29.359,22.028,7.331000000000003
147,12,1000,3,29.069,22.035,7.033999999999999
147,38,1000,3,29.385,22.096,7.2890000000000015
147,29,1000,3,28.993,22.077,6.915999999999997
147,84,1000,3,29.271,22.06,7.211000000000002
147,61,10000,3,29.267,22.04,7.227
147,12,10000,3,29.0327,21.9922,7.040499999999998
147,38,10000,3,29.0955,22.0219,7.0736000000000026
147,29,10000,3,29.0414,22.011,7.0304
147,84,10000,3,29.2483,22.0213,7.227
148,61,1000,3,28.226,21.86,6.366
148,12,1000,3,28.243,21.738,6.504999999999999
148,38,1000,3,28.891,21.876,7.014999999999997
148,29,1000,3,28.774,21.837,6.937000000000001
148,84,1000,3,28.849,21.893,6.9559999999999995
148,61,10000,3,28.2427,21.8251,6.4176
148,12,10000,3,28.1976,21.8194,6.3782
148,38,10000,3,28.2326,21.7849,6.447700000000001
148,29,10000,3,28.3947,21.8517,6.542999999999999
148,84,10000,3,28.0336,21.7943,6.2393
149,61,1000,2,18.469,11.224,7.245000000000001
149,12,1000,2,18.466,11.201,7.265000000000001
149,38,1000,2,18.876,11.241,7.635000000000002
149,29,1000,2,19.223,11.217,8.005999999999998
149,84,1000,2,18.858,11.203,7.655000000000001
149,61,10000,2,18.698,11.217,7.481
149,12,10000,2,18.787,11.2063,7.580699999999998
149,38,10000,2,18.7609,11.2233,7.537599999999999
149,29,10000,2,18.872,11.2094,7.662599999999999
149,84,10000,2,18.7226,11.2142,7.5084
150,61,1000,4,33.403,31.213,2.1899999999999977
150,12,1000,4,33.256,31.224,2.032
150,38,1000,4,33.542,31.393,2.149000000000001
150,29,1000,4,33.025,31.23,1.7949999999999982
150,84,1000,4,32.488,31.186,1.3019999999999996
150,61,10000,4,32.9036,31.2211,1.6824999999999974
150,12,10000,4,32.9257,31.2015,1.7241999999999997
150,38,10000,4,32.884,31.2432,1.6407999999999987
150,29,10000,4,32.4101,31.2215,1.188600000000001
150,84,10000,4,32.8118,31.1401,1.6716999999999977
151,61,1000,2,20.384,17.257,3.126999999999999
151,12,1000,2,20.335,16.894,3.4410000000000025
151,38,1000,2,20.574,18.526,2.048000000000002
151,29,1000,2,20.388,17.32,3.0680000000000014
151,84,1000,2,20.5,16.722,3.7779999999999987
151,61,10000,2,20.499,17.0535,3.445499999999999
151,12,10000,2,20.4203,17.2849,3.1354000000000006
151,38,10000,2,20.4292,17.2426,3.186600000000002
151,29,10000,2,20.3638,17.1133,3.2505000000000024
151,84,10000,2,20.4768,17.0926,3.3842
152,61,1000,2,13.203,11.045,2.1579999999999995
152,12,1000,2,14.202,10.989,3.212999999999999
152,38,1000,2,13.326,11.051,2.2750000000000004
152,29,1000,2,13.707,11.021,2.686
152,84,1000,2,14.39,11.081,3.309000000000001
152,61,10000,2,13.857,11.0093,2.8476999999999997
152,12,10000,2,13.622,11.0423,2.5797000000000008
152,38,10000,2,13.6044,11.068,2.5364000000000004
152,29,10000,2,13.6453,10.986,2.6593
152,84,10000,2,13.8036,11.0719,2.7317
153,61,1000,1,9.153,-7.948,17.101
153,12,1000,1,9.322,-8.349,17.671
153,38,1000,1,9.336,-7.75,17.086
153,29,1000,1,9.256,-8.511,17.767
153,84,1000,1,9.317,-8.51,17.826999999999998
153,61,10000,1,9.2898,-8.3395,17.6293
153,12,10000,1,9.2957,-8.0293,17.325
153,38,10000,1,9.1837,-8.3336,17.5173
153,29,10000,1,9.293,-8.0924,17.385399999999997
153,84,10000,1,9.283,-8.1626,17.4456
154,61,1000,4,35.389,31.385,4.004000000000001
154,12,1000,4,35.698,31.378,4.32
154,38,1000,4,35.782,31.383,4.398999999999997
154,29,1000,4,35.399,31.455,3.9440000000000026
154,84,1000,4,36.337,31.385,4.952000000000002
154,61,10000,4,35.8425,31.4122,4.430300000000003
154,12,10000,4,35.8594,31.4234,4.436
154,38,10000,4,35.8688,31.4268,4.442
154,29,10000,4,35.288,31.3949,3.893099999999997
154,84,10000,4,35.7888,31.4078,4.381
155,61,1000,2,12.689,11.036,1.6530000000000005
155,12,1000,2,13.77,10.983,2.786999999999999
155,38,1000,2,13.856,11.072,2.7840000000000007
155,29,1000,2,13.558,11.086,2.4719999999999995
155,84,1000,2,14.582,11.255,3.327
155,61,10000,2,12.9633,10.9928,1.9704999999999995
155,12,10000,2,13.3086,11.0605,2.248100000000001
155,38,10000,2,13.293,11.0247,2.2683
155,29,10000,2,13.3171,11.0689,2.2482000000000006
155,84,10000,2,13.3724,11.0317,2.3407
156,61,1000,7,63.407,61.989,1.4179999999999993
156,12,1000,7,64.143,61.79,2.3530000000000015
156,38,1000,7,65.153,62.307,2.8460000000000036
156,29,1000,7,64.825,61.417,3.4080000000000013
156,84,1000,7,63.438,61.54,1.8980000000000032
156,61,10000,7,64.0327,61.777,2.2557000000000045
156,12,10000,7,63.1409,61.6548,1.4861000000000004
156,38,10000,7,63.9127,61.7442,2.1685000000000016
156,29,10000,7,64.2475,61.6633,2.5842000000000027
156,84,10000,7,63.5427,61.6036,1.9391000000000034
157,61,1000,1,10.684,10.434,0.25
157,12,1000,1,10.746,9.636,1.1100000000000012
157,38,1000,1,10.822,9.729,1.093
157,29,1000,1,10.707,9.929,0.7780000000000005
157,84,1000,1,10.464,9.497,0.9670000000000005
157,61,10000,1,10.7089,9.8864,0.8224999999999998
157,12,10000,1,10.689,9.7598,0.9291999999999998
157,38,10000,1,10.7128,9.7808,0.9320000000000004
157,29,10000,1,10.6529,9.7614,0.8915000000000006
157,84,10000,1,10.6632,9.7599,0.9032999999999998
158,61,1000,1,10.461,-4.68,15.141
158,12,1000,1,10.473,-4.59,15.063
158,38,1000,1,10.415,-5.662,16.076999999999998
158,29,1000,1,10.472,-4.357,14.829
158,84,1000,1,10.459,-4.37,14.829
158,61,10000,1,10.4703,-4.269,14.7393
158,12,10000,1,10.4429,-5.0998,15.5427
158,38,10000,1,10.4564,-4.6417,15.0981
158,29,10000,1,10.4595,-4.5879,15.0474
158,84,10000,1,10.4534,-4.6525,15.1059
159,61,1000,4,38.71,32.039,6.670999999999999
159,12,1000,4,39.867,32.21,7.6569999999999965
159,38,1000,4,39.109,32.163,6.946000000000005
159,29,1000,4,39.134,32.188,6.945999999999998
159,84,1000,4,39.431,32.109,7.321999999999996
159,61,10000,4,39.1217,32.0819,7.0398
159,12,10000,4,39.2029,32.0623,7.140599999999999
159,38,10000,4,39.0674,32.0769,6.990499999999997
159,29,10000,4,38.9964,32.0789,6.917500000000004
159,84,10000,4,39.0139,32.0708,6.943100000000001
160,61,1000,4,41.189,37.795,3.3939999999999984
160,12,1000,4,41.087,37.872,3.2150000000000034
160,38,1000,4,41.2,37.41,3.7900000000000063
160,29,1000,4,41.195,38.89,2.3049999999999997
160,84,1000,4,41.258,39.962,1.2959999999999994
160,61,10000,4,41.1647,38.6164,2.5483000000000047
160,12,10000,4,41.1682,38.5148,2.6533999999999978
160,38,10000,4,41.1478,38.2412,2.9065999999999974
160,29,10000,4,41.1266,38.0856,3.041000000000004
160,84,10000,4,41.1434,38.8982,2.245199999999997
161,61,1000,2,16.793,11.281,5.511999999999999
161,12,1000,2,17.256,11.336,5.92
161,38,1000,2,16.951,11.283,5.668000000000001
161,29,1000,2,16.677,11.262,5.414999999999999
161,84,1000,2,17.269,11.388,5.8809999999999985
161,61,10000,2,17.0842,11.3133,5.770899999999999
161,12,10000,2,17.1535,11.3246,5.828900000000001
161,38,10000,2,16.9092,11.3161,5.593099999999998
161,29,10000,2,16.9398,11.3053,5.634500000000001
161,84,10000,2,16.8089,11.3092,5.499700000000001
162,61,1000,0,24.8,-2.404,27.204
162,12,1000,0,27.4,-2.669,30.069
162,38,1000,0,23.2,-2.227,25.427
162,29,1000,0,23.2,-2.231,25.430999999999997
162,84,1000,0,17.0,-1.619,18.619
162,61,10000,0,26.64,-2.583,29.223
162,12,10000,0,26.02,-2.5189,28.538899999999998
162,38,10000,0,24.04,-2.3199,26.3599
162,29,10000,0,25.42,-2.463,27.883000000000003
162,84,10000,0,21.92,-2.0986,24.018600000000003
163,61,1000,5,49.22,42.634,6.5859999999999985
163,12,1000,5,48.455,42.821,5.634
163,38,1000,5,48.669,42.597,6.071999999999996
163,29,1000,5,47.655,42.573,5.082000000000001
163,84,1000,5,48.818,42.887,5.930999999999997
163,61,10000,5,48.4443,42.7482,5.696100000000001
163,12,10000,5,48.5784,42.7498,5.828600000000002
163,38,10000,5,48.6702,42.7323,5.937899999999999
163,29,10000,5,48.434,42.7676,5.666399999999996
163,84,10000,5,48.448,42.774,5.6739999999999995
164,61,1000,1,8.721,1.332,7.389
164,12,1000,1,8.583,1.958,6.625
164,38,1000,1,8.502,1.176,7.3260000000000005
164,29,1000,1,8.655,1.54,7.114999999999999
164,84,1000,1,8.329,1.808,6.521000000000001
164,61,10000,1,8.6287,1.1829,7.4458
164,12,10000,1,8.5826,1.5028,7.0798
164,38,10000,1,8.4937,1.3946,7.0991
164,29,10000,1,8.6311,1.5171,7.114
164,84,10000,1,8.633,1.8858,6.747199999999999
165,61,1000,3,30.636,26.746,3.8900000000000006
165,12,1000,3,30.656,27.477,3.1789999999999985
165,38,1000,3,30.642,26.436,4.2059999999999995
165,29,1000,3,30.528,27.232,3.2959999999999994
165,84,1000,3,30.153,25.795,4.357999999999997
165,61,10000,3,30.4833,26.7809,3.702400000000001
165,12,10000,3,30.4695,26.5538,3.915700000000001
165,38,10000,3,30.5486,26.7704,3.778200000000002
165,29,10000,3,30.4831,26.7374,3.7456999999999994
165,84,10000,3,30.4654,26.2852,4.180199999999999
166,61,1000,3,29.521,21.937,7.584
166,12,1000,3,28.655,21.838,6.817
166,38,1000,3,29.233,21.944,7.2890000000000015
166,29,1000,3,29.414,21.889,7.525000000000002
166,84,1000,3,29.208,21.86,7.347999999999999
166,61,10000,3,29.1474,21.8702,7.277200000000001
166,12,10000,3,29.0911,21.8552,7.235900000000001
166,38,10000,3,29.1726,21.8718,7.300799999999999
166,29,10000,3,29.1651,21.8702,7.294899999999998
166,84,10000,3,29.2057,21.8636,7.3420999999999985
